HDF,datetime,CCGT,OIL,COAL,NUCLEAR,WIND,PS,NPSHYD,OCGT,OTHER,INTFR,INTIRL,INTNED,INTEW,BIOMASS,INTEM
FUELHH,2022-12-18 15:30:00,7674,0,1282,5866,16447,0,421,1,160,558,362,782,0,1822,692
FUELHH,2022-12-18 16:00:00,7856,0,1277,5862,16522,276,505,1,185,944,400,836,96,1934,792
FUELHH,2022-12-18 16:30:00,7729,0,1281,5863,16491,320,491,1,250,960,400,836,84,2017,792
FUELHH,2022-12-18 17:00:00,8036,0,1278,5867,16448,474,491,1,523,702,400,1026,0,2005,1002
FUELHH,2022-12-18 17:30:00,7852,0,1270,5867,16394,0,524,2,448,692,392,1026,0,1990,1006
FUELHH,2022-12-18 18:00:00,7267,0,1280,5865,16326,448,493,1,374,624,382,1042,72,2024,1002
FUELHH,2022-12-18 18:30:00,6741,0,1159,5864,16385,312,466,1,340,600,288,1042,152,2026,992
FUELHH,2022-12-18 19:00:00,7571,0,1089,5862,16293,298,405,2,189,94,380,1046,294,2027,490
FUELHH,2022-12-18 19:30:00,6885,0,1047,5864,16255,0,347,2,190,82,400,1046,238,2024,482
FUELHH,2022-12-18 20:00:00,5705,0,790,5865,16283,0,254,2,134,350,382,1046,128,2020,800
FUELHH,2022-12-18 20:30:00,4355,0,789,5865,16285,0,205,2,132,352,288,1046,208,2018,804
FUELHH,2022-12-18 21:00:00,3637,0,788,5859,16022,0,195,2,155,186,380,1046,316,2026,762
FUELHH,2022-12-18 21:30:00,2975,0,738,5860,15941,0,193,1,142,174,400,1044,216,1961,752
FUELHH,2022-12-18 22:00:00,2672,0,571,5858,15970,0,192,2,159,8,400,800,250,1610,288
FUELHH,2022-12-18 22:30:00,2933,0,432,5859,15850,0,191,2,118,0,400,796,120,1158,274
FUELHH,2022-12-18 23:00:00,3543,0,465,5858,16069,0,187,2,156,0,400,196,102,1479,0
FUELHH,2022-12-18 23:30:00,3030,0,494,5859,16213,0,177,2,132,0,378,178,142,1225,0
FUELHH,2022-12-19 00:00:00,3006,0,492,5858,16256,0,179,3,139,0,400,426,262,1156,0
FUELHH,2022-12-19 00:30:00,3078,0,498,5855,16359,0,178,2,173,0,400,420,412,1361,0
FUELHH,2022-12-19 01:00:00,2881,0,491,5857,16431,0,176,2,122,0,400,256,396,1236,0
FUELHH,2022-12-19 01:30:00,2724,0,332,5859,16272,0,176,2,132,0,400,258,328,1152,0
FUELHH,2022-12-19 02:00:00,2712,0,343,5857,16559,0,175,2,140,0,386,0,422,1152,0
FUELHH,2022-12-19 02:30:00,2550,0,255,5858,16678,0,175,2,123,0,288,0,314,1149,0
FUELHH,2022-12-19 03:00:00,2599,0,229,5858,16816,0,175,2,145,0,366,254,372,1171,0
FUELHH,2022-12-19 03:30:00,2599,0,230,5861,16471,0,176,3,144,0,282,268,312,1124,0
FUELHH,2022-12-19 04:00:00,2693,0,261,5859,15952,0,187,2,178,0,378,128,420,1161,0
FUELHH,2022-12-19 04:30:00,2890,0,421,5862,15592,0,186,2,180,0,400,128,384,1192,0
FUELHH,2022-12-19 05:00:00,3215,0,272,5861,15467,0,185,2,138,0,400,324,488,1129,0
FUELHH,2022-12-19 05:30:00,4064,0,244,5861,15301,0,189,2,146,0,400,326,504,1172,0
FUELHH,2022-12-19 06:00:00,5087,0,275,5864,14678,0,193,2,158,0,400,630,504,1368,0
FUELHH,2022-12-19 06:30:00,6210,0,287,5863,14669,0,197,2,122,0,368,640,478,1888,0
FUELHH,2022-12-19 07:00:00,6694,0,261,5861,14474,0,235,2,121,0,226,416,340,1882,202
FUELHH,2022-12-19 07:30:00,7315,0,255,5859,14939,0,328,2,322,0,78,416,196,1993,208
FUELHH,2022-12-19 08:00:00,7482,0,246,5860,14951,0,397,2,321,462,0,762,58,1923,490
FUELHH,2022-12-19 08:30:00,7668,0,340,5859,15540,0,376,2,392,496,0,790,0,1933,496
FUELHH,2022-12-19 09:00:00,7706,0,445,5859,15482,76,410,2,361,732,0,710,0,1914,738
FUELHH,2022-12-19 09:30:00,7722,0,526,5865,15505,154,446,2,348,742,0,710,0,1978,740
FUELHH,2022-12-19 10:00:00,7414,0,444,5865,15544,10,435,1,353,998,0,588,0,1983,692
FUELHH,2022-12-19 10:30:00,7412,0,568,5866,15692,0,381,1,207,1006,0,584,0,1971,692
FUELHH,2022-12-19 11:00:00,7204,0,578,5868,15841,368,349,1,177,800,0,752,0,1898,858
FUELHH,2022-12-19 11:30:00,7016,0,658,5859,16137,314,359,1,192,792,0,754,0,1811,860
FUELHH,2022-12-19 12:00:00,7208,0,634,5858,16230,294,337,2,183,670,0,874,0,1981,716
FUELHH,2022-12-19 12:30:00,7193,0,686,5859,16113,280,338,2,159,664,0,876,0,1980,716
FUELHH,2022-12-19 13:00:00,7193,0,699,5858,16016,118,339,2,215,588,0,830,0,1977,796
FUELHH,2022-12-19 13:30:00,7016,0,717,5860,15981,0,336,2,165,586,0,830,0,1963,796
FUELHH,2022-12-19 14:00:00,7023,0,804,5855,15859,0,350,2,198,436,0,762,0,1971,728
FUELHH,2022-12-19 14:30:00,6921,0,845,5850,15829,0,375,2,187,430,42,760,0,1967,728
FUELHH,2022-12-19 15:00:00,6762,0,755,5850,15773,548,429,2,177,532,0,752,0,1969,564
FUELHH,2022-12-19 15:30:00,6998,0,750,5852,15713,902,436,2,211,538,0,752,0,1964,564
FUELHH,2022-12-19 16:00:00,7216,0,749,5851,15863,1096,521,2,191,638,0,936,0,1957,536
FUELHH,2022-12-19 16:30:00,7464,0,746,5851,15965,1288,520,2,303,654,0,944,0,1954,538
FUELHH,2022-12-19 17:00:00,7324,0,720,5853,15630,1148,519,2,566,988,0,1040,0,1961,756
FUELHH,2022-12-19 17:30:00,7144,0,699,5856,15737,1152,503,2,500,978,0,1042,0,1972,758
FUELHH,2022-12-19 18:00:00,7269,0,796,5853,15578,1286,505,1,272,454,0,1048,0,1978,710
FUELHH,2022-12-19 18:30:00,6779,0,841,5850,15409,1258,496,1,209,440,0,1046,0,1978,710
FUELHH,2022-12-19 19:00:00,5666,0,842,5852,15244,914,454,1,202,686,0,1046,0,1978,818
FUELHH,2022-12-19 19:30:00,5030,0,834,5855,15342,504,448,1,223,692,0,1046,0,2034,818
FUELHH,2022-12-19 20:00:00,4860,0,697,5849,15123,868,439,2,186,678,38,1046,14,2042,836
FUELHH,2022-12-19 20:30:00,4429,0,531,5854,15070,524,427,1,171,682,0,1046,0,2047,836
FUELHH,2022-12-19 21:00:00,3887,0,234,5851,14776,166,403,1,199,816,66,1016,58,1975,834
FUELHH,2022-12-19 21:30:00,3222,0,338,5853,14660,120,405,1,184,820,80,1016,24,1591,834
FUELHH,2022-12-19 22:00:00,3844,0,470,5859,14630,198,417,1,173,0,198,1026,118,1791,146
FUELHH,2022-12-19 22:30:00,2904,0,321,5857,14756,0,417,1,165,0,92,1012,20,1924,124
FUELHH,2022-12-19 23:00:00,2844,0,272,5856,14940,0,417,1,200,0,76,420,56,1711,52
FUELHH,2022-12-19 23:30:00,2604,0,255,5856,14944,0,409,1,179,0,238,400,8,1193,52
FUELHH,2022-12-20 00:00:00,2524,0,229,5858,14879,0,409,2,165,0,362,490,14,1109,116
FUELHH,2022-12-20 00:30:00,2594,0,230,5859,14906,0,409,1,178,0,360,494,98,1105,128
FUELHH,2022-12-20 01:00:00,2648,0,230,5862,14461,0,409,1,186,0,214,618,10,1086,638
FUELHH,2022-12-20 01:30:00,2658,0,231,5860,13949,0,413,1,169,0,90,614,0,1089,650
FUELHH,2022-12-20 02:00:00,2727,0,233,5856,13679,0,405,1,226,0,146,368,0,1183,548
FUELHH,2022-12-20 02:30:00,2899,0,252,5857,13601,0,402,1,203,0,58,366,0,1186,546
FUELHH,2022-12-20 03:00:00,2900,0,358,5857,13584,0,376,1,214,0,132,226,0,1177,316
FUELHH,2022-12-20 03:30:00,2829,0,364,5855,13726,0,371,1,178,0,112,226,0,1121,314
FUELHH,2022-12-20 04:00:00,2658,0,319,5857,13953,0,361,1,174,0,226,0,0,1114,464
FUELHH,2022-12-20 04:30:00,2647,0,230,5857,13925,0,359,1,168,0,270,0,0,1100,466
FUELHH,2022-12-20 05:00:00,2619,0,417,5856,13853,0,346,1,215,0,252,576,0,1221,440
FUELHH,2022-12-20 05:30:00,2416,0,653,5856,13967,0,343,1,185,0,356,650,28,1507,440
FUELHH,2022-12-20 06:00:00,2683,0,733,5857,13779,0,341,1,189,42,400,678,186,1865,300
FUELHH,2022-12-20 06:30:00,3545,0,784,5857,13157,292,344,1,202,94,400,682,196,2013,306
FUELHH,2022-12-20 07:00:00,4170,0,696,5855,12763,172,368,0,189,568,400,992,120,1928,692
FUELHH,2022-12-20 07:30:00,5834,0,835,5852,11753,530,364,0,228,604,372,998,34,2012,704
FUELHH,2022-12-20 08:00:00,6093,0,937,5855,11296,330,389,0,203,946,252,990,0,1996,988
FUELHH,2022-12-20 08:30:00,5863,0,940,5855,11767,636,411,0,353,962,280,992,0,1995,994
FUELHH,2022-12-20 09:00:00,6000,0,897,5855,12399,764,450,0,258,1004,166,1024,0,1991,998
FUELHH,2022-12-20 09:30:00,5552,0,872,5854,12738,816,458,1,204,1006,124,1024,0,2010,998
FUELHH,2022-12-20 10:00:00,5400,0,868,5854,13085,234,463,1,187,1006,162,1024,0,1919,998
FUELHH,2022-12-20 10:30:00,5146,0,732,5854,13276,106,465,1,192,992,154,1018,0,1659,994
FUELHH,2022-12-20 11:00:00,5549,0,759,5852,12972,0,417,1,184,580,280,868,58,1847,698
FUELHH,2022-12-20 11:30:00,5044,0,892,5854,13320,0,400,1,190,556,350,868,8,1729,686
FUELHH,2022-12-20 12:00:00,6046,0,894,5852,13411,0,405,1,204,238,400,886,0,1844,246
FUELHH,2022-12-20 12:30:00,6084,0,896,5856,13174,0,412,1,246,222,400,868,16,1971,238
FUELHH,2022-12-20 13:00:00,6667,0,955,5852,13250,0,399,2,186,12,400,598,136,2022,194
FUELHH,2022-12-20 13:30:00,6605,0,978,5852,13380,0,436,1,235,0,400,598,130,1969,194
FUELHH,2022-12-20 14:00:00,7287,0,978,5851,13140,0,440,1,206,0,400,458,152,2018,244
FUELHH,2022-12-20 14:30:00,7969,0,970,5855,12971,0,454,1,132,0,384,464,114,2009,244
FUELHH,2022-12-20 15:00:00,7771,0,971,5851,12604,624,480,1,129,456,290,880,142,2023,326
FUELHH,2022-12-20 15:30:00,8508,0,964,5852,12889,486,493,1,118,478,376,888,282,1922,326
FUELHH,2022-12-20 16:00:00,8951,0,964,5851,13260,804,510,2,257,856,400,346,322,1937,750
FUELHH,2022-12-20 16:30:00,9283,0,961,5849,13307,1026,545,1,687,876,400,332,178,2006,760
FUELHH,2022-12-20 17:00:00,9317,0,959,5849,13167,1162,534,0,699,952,400,616,34,1999,738
FUELHH,2022-12-20 17:30:00,9250,0,961,5849,13389,1128,534,0,625,954,352,634,10,1996,738
FUELHH,2022-12-20 18:00:00,9365,0,941,5862,13402,1172,535,1,632,696,398,788,150,1972,348
FUELHH,2022-12-20 18:30:00,9092,0,899,5854,13295,1280,535,1,273,696,400,772,228,1966,340
FUELHH,2022-12-20 19:00:00,9312,0,951,5851,13157,1004,497,0,224,956,400,486,128,1987,348
FUELHH,2022-12-20 19:30:00,9078,0,959,5851,12888,530,488,1,173,958,400,488,88,1992,352
FUELHH,2022-12-20 20:00:00,8691,0,961,5851,12895,304,511,0,177,710,400,568,78,1989,644
FUELHH,2022-12-20 20:30:00,7731,0,922,5852,12910,232,485,0,185,688,312,568,8,1983,648
FUELHH,2022-12-20 21:00:00,6984,0,913,5855,12599,328,419,0,184,358,320,746,70,1984,708
FUELHH,2022-12-20 21:30:00,6090,0,959,5856,12183,124,377,0,165,318,206,754,0,1977,706
FUELHH,2022-12-20 22:00:00,6053,0,842,5853,11563,152,377,0,192,0,312,712,74,1991,506
FUELHH,2022-12-20 22:30:00,5358,0,663,5851,11065,160,371,1,181,0,400,712,140,1982,504
FUELHH,2022-12-20 23:00:00,5140,0,499,5835,10475,0,327,1,197,0,400,484,210,1964,268
FUELHH,2022-12-20 23:30:00,4852,0,481,5814,10182,0,323,0,176,0,400,482,232,1966,268
FUELHH,2022-12-21 00:00:00,4545,0,481,5821,10472,0,321,1,164,0,400,626,224,1960,454
FUELHH,2022-12-21 00:30:00,4395,0,480,5819,10890,0,321,1,198,0,400,628,332,1967,456
FUELHH,2022-12-21 01:00:00,4061,0,480,5824,10856,0,321,1,180,0,400,640,480,1962,310
FUELHH,2022-12-21 01:30:00,3496,0,481,5826,11246,0,322,1,164,0,400,576,496,1754,306
FUELHH,2022-12-21 02:00:00,3613,0,480,5819,11862,0,329,1,164,0,400,0,504,1712,0
FUELHH,2022-12-21 02:30:00,3495,0,481,5828,12210,0,331,1,167,0,400,0,504,1413,0
FUELHH,2022-12-21 03:00:00,3767,0,481,5844,12588,0,317,1,186,0,400,0,504,1737,0
FUELHH,2022-12-21 03:30:00,3556,0,480,5853,13162,0,313,1,181,0,400,0,504,1846,0
FUELHH,2022-12-21 04:00:00,3639,0,479,5855,13548,0,309,1,287,0,400,0,504,1937,0
FUELHH,2022-12-21 04:30:00,3771,0,480,5858,13636,0,308,1,192,0,400,0,504,2028,0
FUELHH,2022-12-21 05:00:00,4792,0,479,5860,13783,0,321,1,174,0,400,0,504,2014,0
FUELHH,2022-12-21 05:30:00,4770,0,479,5854,14470,0,331,1,171,0,400,0,504,1933,0
FUELHH,2022-12-21 06:00:00,5470,0,480,5849,15054,0,408,1,231,0,400,0,504,2020,0
FUELHH,2022-12-21 06:30:00,6651,0,479,5841,15411,154,432,1,248,0,400,0,504,2019,0
FUELHH,2022-12-21 07:00:00,7979,0,479,5833,15775,72,507,1,190,0,400,0,504,2022,0
FUELHH,2022-12-21 07:30:00,8962,0,482,5832,15975,84,499,1,285,0,400,0,504,2016,0
FUELHH,2022-12-21 08:00:00,8659,0,479,5832,16020,262,491,1,220,0,400,198,482,1998,0
FUELHH,2022-12-21 08:30:00,9283,0,480,5830,16370,52,581,0,252,0,400,208,504,1984,4
FUELHH,2022-12-21 09:00:00,8788,0,481,5830,16574,256,464,1,203,202,400,280,504,1985,322
FUELHH,2022-12-21 09:30:00,8665,0,480,5831,16587,296,455,0,190,224,400,284,454,1982,328
FUELHH,2022-12-21 10:00:00,8320,0,490,5830,16504,356,413,0,179,144,400,382,412,1999,356
FUELHH,2022-12-21 10:30:00,8086,0,488,5830,16700,480,371,0,181,140,400,382,262,2004,356
FUELHH,2022-12-21 11:00:00,8036,0,489,5833,16545,316,361,1,166,182,326,406,204,1994,244
FUELHH,2022-12-21 11:30:00,8083,0,490,5830,16422,202,358,1,182,182,232,408,172,2006,244
FUELHH,2022-12-21 12:00:00,8260,0,485,5831,16245,190,365,1,170,384,196,254,110,2001,358
FUELHH,2022-12-21 12:30:00,8347,0,481,5829,15680,214,386,0,200,382,128,258,86,2004,358
FUELHH,2022-12-21 13:00:00,8057,0,480,5829,15614,414,400,1,198,142,220,656,86,2020,428
FUELHH,2022-12-21 13:30:00,8070,0,479,5828,15430,488,398,0,194,156,230,664,68,2015,428
FUELHH,2022-12-21 14:00:00,7886,0,480,5827,15314,278,398,0,194,742,168,506,0,2018,398
FUELHH,2022-12-21 14:30:00,8402,0,480,5831,14862,324,411,0,191,766,46,506,32,2012,406
FUELHH,2022-12-21 15:00:00,8521,0,479,5830,14194,478,428,0,195,882,114,732,0,1992,844
FUELHH,2022-12-21 15:30:00,9329,0,479,5826,13432,772,446,0,207,884,58,734,0,1990,852
FUELHH,2022-12-21 16:00:00,9258,0,479,5828,13359,942,624,0,243,1002,0,658,0,1984,734
FUELHH,2022-12-21 16:30:00,9523,0,479,5828,13171,1514,664,0,570,1006,0,658,0,1979,734
FUELHH,2022-12-21 17:00:00,9337,0,480,5827,13180,1862,659,0,689,1004,0,1030,0,1969,966
FUELHH,2022-12-21 17:30:00,9473,0,479,5827,12900,1834,660,0,556,1004,0,1030,0,1967,970
FUELHH,2022-12-21 18:00:00,9427,0,480,5828,12916,1496,647,1,426,1004,0,1044,0,2002,1020
FUELHH,2022-12-21 18:30:00,9299,0,481,5828,12934,1258,637,0,317,1004,0,1044,0,2002,1020
FUELHH,2022-12-21 19:00:00,9361,0,481,5830,12549,536,600,0,186,1006,0,1050,0,2001,1016
FUELHH,2022-12-21 19:30:00,8972,0,480,5831,12368,308,499,0,160,1006,0,1050,0,2012,1016
FUELHH,2022-12-21 20:00:00,8259,0,479,5832,12357,312,475,0,173,1006,0,1052,0,2021,1020
FUELHH,2022-12-21 20:30:00,7504,0,480,5833,12300,146,473,0,142,1006,0,1052,0,2006,1020
FUELHH,2022-12-21 21:00:00,6206,0,480,5831,11989,194,443,0,168,1006,0,1056,0,2009,1000
FUELHH,2022-12-21 21:30:00,5165,0,479,5833,11829,0,416,0,153,996,0,1056,0,1860,1000
FUELHH,2022-12-21 22:00:00,4479,0,479,5834,11714,0,410,0,144,714,0,1018,0,1765,950
FUELHH,2022-12-21 22:30:00,3725,0,480,5836,11611,0,377,1,146,704,0,1018,0,1504,950
FUELHH,2022-12-21 23:00:00,2941,0,479,5835,10856,0,313,1,160,706,0,368,0,1693,636
FUELHH,2022-12-21 23:30:00,2728,0,480,5833,10296,0,314,1,151,712,0,350,0,1865,634
FUELHH,2022-12-22 00:00:00,2498,0,480,5833,9829,0,298,1,158,856,0,626,0,1605,938
FUELHH,2022-12-22 00:30:00,2836,0,487,5834,9472,0,294,1,169,864,0,634,0,1756,942
FUELHH,2022-12-22 01:00:00,2659,0,338,5833,9062,0,295,0,179,952,0,710,0,1949,988
FUELHH,2022-12-22 01:30:00,2531,0,267,5834,8732,0,298,0,153,958,0,710,0,2011,990
FUELHH,2022-12-22 02:00:00,2598,0,320,5833,8142,0,306,0,155,1004,0,670,0,2023,1000
FUELHH,2022-12-22 02:30:00,2879,0,399,5831,7465,0,305,0,151,1006,0,670,0,2027,1000
FUELHH,2022-12-22 03:00:00,3060,0,453,5823,6880,0,296,0,143,1006,0,636,0,2054,970
FUELHH,2022-12-22 03:30:00,3108,0,445,5815,6628,0,294,0,138,1006,0,636,0,2040,970
FUELHH,2022-12-22 04:00:00,3215,0,445,5806,6517,0,293,1,157,1006,0,628,0,2054,970
FUELHH,2022-12-22 04:30:00,3749,0,430,5799,6243,0,294,0,145,1006,0,626,0,1982,970
FUELHH,2022-12-22 05:00:00,4735,0,402,5787,6066,0,308,2,185,838,0,746,0,1852,712
FUELHH,2022-12-22 05:30:00,5959,0,280,5784,5770,0,426,1,144,836,0,746,0,1705,708
FUELHH,2022-12-22 06:00:00,7912,0,402,5773,5585,0,620,1,243,954,0,718,0,1821,602
FUELHH,2022-12-22 06:30:00,10118,0,493,5762,5911,0,439,1,176,944,0,718,0,1755,602
FUELHH,2022-12-22 07:00:00,14597,0,481,5754,5887,0,500,1,147,654,0,686,0,1988,598
FUELHH,2022-12-22 07:30:00,16290,0,369,5747,5604,0,595,0,162,646,0,686,0,2050,598
FUELHH,2022-12-22 08:00:00,17754,0,342,5737,4958,46,528,2,160,780,0,960,0,2052,684
FUELHH,2022-12-22 08:30:00,18751,0,463,5738,4750,60,544,2,197,790,0,978,0,2052,686
FUELHH,2022-12-22 09:00:00,18469,0,495,5691,4922,138,549,1,148,942,0,988,0,2047,958
FUELHH,2022-12-22 09:30:00,18111,0,496,5610,4948,734,720,2,317,948,0,990,0,2051,962
FUELHH,2022-12-22 10:00:00,17733,0,496,5611,4675,796,857,1,385,1004,0,1056,0,2053,1000
FUELHH,2022-12-22 10:30:00,18484,0,499,5611,4328,310,870,1,264,1006,0,1058,0,2040,1000
FUELHH,2022-12-22 11:00:00,18419,0,500,5608,4068,284,715,2,235,1006,0,1056,0,2052,1000
FUELHH,2022-12-22 11:30:00,18279,0,483,5607,4105,422,722,2,283,1006,0,1056,0,2058,1000
FUELHH,2022-12-22 12:00:00,18549,0,481,5610,4055,494,824,17,273,1006,0,846,0,2054,1000
FUELHH,2022-12-22 12:30:00,18719,0,479,5607,3643,320,841,4,404,1006,0,1056,0,2057,1000
FUELHH,2022-12-22 13:00:00,18837,0,480,5610,3044,438,841,2,271,1004,0,1056,0,2051,1000
FUELHH,2022-12-22 13:30:00,18874,0,479,5612,3081,582,842,2,370,1006,0,1056,0,2048,1000
FUELHH,2022-12-22 14:00:00,18828,0,479,5624,3143,278,901,2,368,1006,0,1056,0,2051,1000
FUELHH,2022-12-22 14:30:00,19114,0,480,5631,3031,376,900,8,378,1006,0,1056,0,2058,1000
FUELHH,2022-12-22 15:00:00,19430,0,481,5644,2855,1070,894,45,451,1006,0,1056,0,2054,1000
FUELHH,2022-12-22 15:30:00,19713,0,481,5659,2721,1098,987,6,418,1006,0,1056,0,2056,1000
FUELHH,2022-12-22 16:00:00,19571,0,481,5663,2757,1196,1006,2,676,1004,0,1056,0,2027,1020
FUELHH,2022-12-22 16:30:00,19644,0,480,5668,2872,1744,1006,2,725,1006,0,1056,0,2062,1020
FUELHH,2022-12-22 17:00:00,19883,0,481,5670,2993,1824,1004,2,1075,1006,0,1056,0,2057,1020
FUELHH,2022-12-22 17:30:00,19679,0,480,5668,3354,1736,1004,2,845,1004,0,1056,0,2067,1020
FUELHH,2022-12-22 18:00:00,19450,0,479,5670,3542,1636,939,2,448,1006,0,1056,0,2063,1020
FUELHH,2022-12-22 18:30:00,19390,0,480,5675,3652,1322,772,1,368,1006,0,1056,0,2065,1020
FUELHH,2022-12-22 19:00:00,19409,0,478,5675,3710,440,729,3,201,1006,0,1056,0,2059,1020
FUELHH,2022-12-22 19:30:00,18466,0,477,5676,3783,290,724,1,179,1006,0,1056,0,2057,1020
FUELHH,2022-12-22 20:00:00,17904,0,480,5678,3687,42,452,2,157,1006,0,1056,0,2055,1020
FUELHH,2022-12-22 20:30:00,16658,0,481,5679,3491,38,418,2,183,1006,0,1056,0,2055,1020
FUELHH,2022-12-22 21:00:00,15373,0,477,5677,3302,42,371,2,204,1006,0,1056,0,2046,1000
FUELHH,2022-12-22 21:30:00,13665,0,476,5677,3082,0,361,1,195,1006,0,1056,0,2051,1000
FUELHH,2022-12-22 22:00:00,12296,0,478,5678,2900,114,318,0,229,1006,0,982,0,2054,1000
FUELHH,2022-12-22 22:30:00,11115,0,424,5682,2582,94,311,0,230,1006,0,984,0,2069,1000
FUELHH,2022-12-22 23:00:00,9814,0,253,5680,2445,70,262,0,240,1006,0,1056,0,2056,1000
FUELHH,2022-12-22 23:30:00,9044,0,322,5685,2271,36,254,0,210,1006,0,1056,0,2046,1000
FUELHH,2022-12-23 00:00:00,8935,0,471,5683,2208,0,252,0,223,1006,0,1056,0,2049,1000
FUELHH,2022-12-23 00:30:00,8978,0,481,5684,2255,0,346,0,221,1006,0,1056,0,2046,1000
FUELHH,2022-12-23 01:00:00,8602,0,479,5686,2208,0,346,0,262,1006,0,1056,0,2009,1000
FUELHH,2022-12-23 01:30:00,8289,0,376,5683,2121,0,344,0,241,1006,0,1056,0,1985,1000
FUELHH,2022-12-23 02:00:00,8230,0,259,5686,2059,0,249,0,227,1004,0,1056,0,2051,1000
FUELHH,2022-12-23 02:30:00,8111,0,348,5685,1946,0,242,0,231,1006,0,1056,0,2048,1000
FUELHH,2022-12-23 03:00:00,7979,0,394,5682,1831,0,240,0,245,1006,0,1056,0,2051,1000
FUELHH,2022-12-23 03:30:00,7631,0,394,5683,1941,0,241,0,210,1002,0,1058,0,2056,998
FUELHH,2022-12-23 04:00:00,8047,0,419,5682,2086,0,224,0,207,926,60,860,20,2052,902
FUELHH,2022-12-23 04:30:00,8056,0,320,5684,2290,0,225,0,208,920,44,832,18,1958,894
FUELHH,2022-12-23 05:00:00,9065,0,318,5683,2386,0,257,0,264,794,162,182,118,1961,466
FUELHH,2022-12-23 05:30:00,9864,0,335,5683,2446,0,264,0,233,784,276,150,20,1955,456
FUELHH,2022-12-23 06:00:00,11875,0,326,5683,2621,0,309,0,322,620,254,0,0,1991,324
FUELHH,2022-12-23 06:30:00,13442,0,311,5684,2943,0,359,0,222,608,206,0,0,2052,322
FUELHH,2022-12-23 07:00:00,14054,0,359,5679,3299,0,629,0,220,486,350,124,0,2057,402
FUELHH,2022-12-23 07:30:00,14434,0,393,5680,3868,0,640,0,388,498,340,168,0,2054,408
FUELHH,2022-12-23 08:00:00,13738,0,399,5679,4616,0,616,0,241,858,304,570,0,2054,770
FUELHH,2022-12-23 08:30:00,13860,0,400,5679,5367,4,711,0,420,878,398,536,38,2053,774
FUELHH,2022-12-23 09:00:00,14279,0,412,5678,5971,598,731,0,252,996,400,102,24,2052,632
FUELHH,2022-12-23 09:30:00,14146,0,482,5681,6441,628,729,0,201,998,400,102,56,2046,632
FUELHH,2022-12-23 10:00:00,14014,0,482,5677,7459,736,672,0,348,976,328,0,0,2049,144
FUELHH,2022-12-23 10:30:00,13130,0,471,5680,8178,1028,642,0,308,976,396,0,64,2047,146
FUELHH,2022-12-23 11:00:00,11939,0,465,5680,8822,720,641,0,306,982,400,0,172,2043,664
FUELHH,2022-12-23 11:30:00,11337,0,469,5685,9113,594,641,0,279,984,400,0,306,2045,676
FUELHH,2022-12-23 12:00:00,11582,0,475,5681,9482,410,453,0,186,1004,400,0,278,2054,964
FUELHH,2022-12-23 12:30:00,11510,0,466,5685,9854,40,444,1,159,1006,400,0,140,2043,964
FUELHH,2022-12-23 13:00:00,11129,0,476,5682,10242,0,420,0,229,1006,400,0,158,2052,616
FUELHH,2022-12-23 13:30:00,11075,0,478,5681,10035,132,420,0,208,1006,400,0,164,2051,612
FUELHH,2022-12-23 14:00:00,10928,0,454,5681,10141,142,420,0,174,1006,312,0,104,2050,688
FUELHH,2022-12-23 14:30:00,11055,0,383,5681,10217,0,423,0,201,1006,174,0,122,2046,688
FUELHH,2022-12-23 15:00:00,10828,0,308,5679,10159,570,471,0,184,1006,26,0,10,2057,772
FUELHH,2022-12-23 15:30:00,10975,0,318,5685,10535,644,480,0,159,1000,0,0,0,2048,772
FUELHH,2022-12-23 16:00:00,10692,0,310,5683,10693,978,672,0,248,864,0,204,0,2057,892
FUELHH,2022-12-23 16:30:00,11036,0,353,5681,10501,1494,677,0,406,864,0,220,0,2057,894
FUELHH,2022-12-23 17:00:00,11133,0,405,5683,10135,1460,674,0,435,1000,0,624,0,2055,1018
FUELHH,2022-12-23 17:30:00,11230,0,396,5685,10584,1266,673,0,303,1004,0,634,0,2050,1020
FUELHH,2022-12-23 18:00:00,10514,0,373,5685,10946,1072,671,0,278,912,0,658,0,2055,1002
FUELHH,2022-12-23 18:30:00,9960,0,301,5684,11125,1028,670,0,255,910,0,658,0,2056,1002
FUELHH,2022-12-23 19:00:00,7828,0,346,5685,11345,682,656,0,207,1000,0,948,0,2056,1018
FUELHH,2022-12-23 19:30:00,6118,0,375,5682,11538,686,853,0,215,1004,0,950,0,2052,1020
FUELHH,2022-12-23 20:00:00,4819,0,407,5680,11796,666,512,0,186,1004,0,1056,0,2054,1020
FUELHH,2022-12-23 20:30:00,4140,0,418,5678,11676,386,472,0,181,1004,0,1056,0,2055,1020
FUELHH,2022-12-23 21:00:00,3441,0,342,5683,11736,0,396,0,166,1004,0,1056,0,2037,1000
FUELHH,2022-12-23 21:30:00,2950,0,295,5682,11308,148,358,0,167,982,0,1054,0,1695,992
FUELHH,2022-12-23 22:00:00,3247,0,351,5683,11123,0,331,0,178,366,0,860,0,2024,590
FUELHH,2022-12-23 22:30:00,3274,0,233,5682,10682,0,327,0,170,340,0,854,0,1772,584
FUELHH,2022-12-23 23:00:00,3591,0,355,5682,10867,0,260,0,164,134,0,570,0,1530,810
FUELHH,2022-12-23 23:30:00,3278,0,420,5682,11336,0,257,0,167,144,0,566,0,1132,814
